id,name,party_before,party_after,rollcall_id,rollcall_date,coalition_start_date,coalition_before,coalition_after,legislature,legislature_year
74813,Ronaldo Caiado,PFL>DEM,PFL>DEM,579,2002-03-19 18:50:00,2002-03-06,True,False,51,4
74826,Roberto Valadão,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
74828,Aldir Cabral,PTB,PTB,1574,1992-04-29 21:46:00,1992-04-15,False,True,49,2
74828,Aldir Cabral,PSDB,PFL>DEM,579,2002-03-19 18:50:00,2002-03-06,True,False,51,4
74830,Alexandre Santos,PDS>PP,PMDB,1571,2005-02-23 19:14:00,2005-02-01,False,True,52,3
74831,Alvaro Valle,PL>PR,PL>PR,1268,1992-09-22 18:26:00,1992-04-15,False,True,49,2
74831,Alvaro Valle,PL>PR,PL>PR,553,1992-11-04 19:08:00,1992-10-01,True,False,49,2
74832,Amaral Netto,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
74833,Arolde de Oliveira,PFL>DEM,PFL>DEM,579,2002-03-19 18:50:00,2002-03-06,True,False,51,4
74834,Candinho Mattos,PSDB,PCB>PPS,1865,2001-02-06 17:42:00,1999-01-01,True,False,51,3
74834,Candinho Mattos,PCB>PPS,PSDB,579,2002-03-19 18:50:00,2002-03-06,False,True,51,4
74838,Edson Ezequiel,PSB,PMDB,510,2003-08-26 17:58:00,2003-01-01,True,False,52,1
74838,Edson Ezequiel,PMDB,PMDB,728,2004-01-27 17:24:00,2004-01-23,False,True,52,2
74839,Eduardo Mascarenhas,PDT,PSDB,244,1993-01-12 19:02:00,1992-10-01,False,True,49,3
74840,Eurico Miranda,PDS>PP,PDS>PP,611,1996-05-07 17:13:00,1996-04-26,False,True,50,2
74841,Fernando Gabeira,PV,PV,1678,2005-06-01 16:35:00,2005-05-20,True,False,52,3
74843,Fernando Lopes,PMDB,PMDB,728,2004-01-27 17:24:00,2004-01-23,False,True,52,2
74844,Francisco Dornelles,PDS>PP,PDS>PP,553,1992-11-04 19:08:00,1992-10-01,True,False,49,2
74844,Francisco Dornelles,PDS>PP,PDS>PP,2481,1998-04-29 18:51:00,1996-04-26,False,True,50,4
74844,Francisco Dornelles,PDS>PP,PDS>PP,1027,2005-08-17 17:22:00,2005-07-23,False,True,52,3
74845,Francisco Silva,PDS>PP,PDS>PP,611,1996-05-07 17:13:00,1996-04-26,False,True,50,2
74845,Francisco Silva,PDS>PP,PST,2096,1999-12-01 17:31:00,1999-01-01,True,False,51,1
74846,Itamar Serpa,PDT,PSDB,1250,1995-09-12 16:56:00,1995-01-01,False,True,50,1
74847,Jair Bolsonaro,PDS>PP,PDS>PP,611,1996-05-07 17:13:00,1996-04-26,False,True,50,2
74847,Jair Bolsonaro,PTB,PFL>DEM,1571,2005-02-23 19:14:00,2005-02-01,True,False,52,3
74847,Jair Bolsonaro,PDS>PP,PDS>PP,1027,2005-08-17 17:22:00,2005-07-23,False,True,52,3
74849,João Mendes,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
74849,João Mendes,PTB,PTB,1582,1994-02-02 13:46:00,1994-01-25,True,False,49,4
74849,João Mendes,PTB,PDS>PP,1959,1995-02-16 16:49:00,1995-01-01,True,False,50,1
74849,João Mendes,PDS>PP,PDS>PP,611,1996-05-07 17:13:00,1996-04-26,False,True,50,2
74849,João Mendes,PFL>DEM,PFL>DEM,579,2002-03-19 18:50:00,2002-03-06,True,False,51,4
74850,Jorge Wilson,PMDB,PDS>PP,1984,1996-01-17 16:50:00,1995-01-01,True,False,50,2
74850,Jorge Wilson,PDS>PP,PDS>PP,611,1996-05-07 17:13:00,1996-04-26,False,True,50,2
74851,José Carlos Coutinho,PDT,PFL>DEM,1984,1996-01-17 16:50:00,1995-01-01,False,True,50,2
74851,José Carlos Coutinho,PFL>DEM,PFL>DEM,206,2002-03-12 18:08:00,2002-03-06,True,False,51,4
74852,José Carlos Lacerda,PDS>PP,PSDB,1984,1996-01-17 16:50:00,1995-01-01,False,True,50,2
74853,José Egydio,PL>PR,PL>PR,1576,1992-04-29 22:56:00,1992-04-15,False,True,49,2
74853,José Egydio,PL>PR,PL>PR,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
74853,José Egydio,PL>PR,PFL>DEM,1345,1997-07-17 12:05:00,1996-04-26,False,True,50,3
74853,José Egydio,PFL>DEM,PL>PR,1865,2001-02-06 17:42:00,1999-01-01,True,False,51,3
74855,Laprovita Vieira,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
74855,Laprovita Vieira,PMDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
74855,Laprovita Vieira,PDS>PP,PDS>PP,897,1996-05-14 17:49:00,1996-04-26,False,True,50,2
74856,Laura Carneiro,PDS>PP,PFL>DEM,1972,1995-11-22 17:41:00,1995-01-01,False,True,50,1
74856,Laura Carneiro,PFL>DEM,PFL>DEM,579,2002-03-19 18:50:00,2002-03-06,True,False,51,4
74862,Miro Teixeira,PDT,PCB>PPS,1039,2004-04-13 19:23:00,2004-01-23,False,True,52,2
74862,Miro Teixeira,PT,PDT,775,2005-10-04 18:08:00,2005-07-23,True,False,52,3
74862,Miro Teixeira,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
74862,Miro Teixeira,PDT,PROS,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
74862,Miro Teixeira,PROS,PDT,365,2013-10-08 19:52:00,2013-10-03,False,True,54,3
74863,Moreira Franco,PMDB,PMDB,728,2004-01-27 17:24:00,2004-01-23,False,True,52,2
77701,Jackson Barreto,PMN,PTB,589,2003-04-29 18:06:00,2003-01-01,False,True,52,1
92355,Vitor Paulo,PMR>PRB,PMR>PRB,1087,2012-03-06 20:06:00,2012-03-02,False,True,54,2
132146,Jurandyr Paixão,PMDB,PMDB,906,1992-12-02 20:17:00,1992-10-01,False,True,49,2
133374,Ademir Camilo,PL>PR,PDT,787,2005-10-05 17:26:00,2005-07-23,True,False,52,3
133374,Ademir Camilo,PDT,PDT,764,2007-04-03 16:18:00,2007-04-02,False,True,53,1
133374,Ademir Camilo,PDT,PSD,1747,2011-11-08 00:37:00,2011-01-01,True,False,54,1
133377,André Costa,PT,PDT,775,2005-10-04 18:08:00,2005-07-23,True,False,52,3
133440,Ana Alencar,PSDB,PL>PR,1678,2005-06-01 16:35:00,2005-05-20,False,True,52,3
133440,Ana Alencar,PL>PR,PSDB,170,2006-01-31 17:38:00,2005-07-23,True,False,52,4
133783,Francisco Diógenes,PDS>PP,PDS>PP,553,1992-11-04 19:08:00,1992-10-01,True,False,49,2
133783,Francisco Diógenes,PDS>PP,PMDB,244,1993-01-12 19:02:00,1992-10-01,False,True,49,3
133783,Francisco Diógenes,PMDB,PDS>PP,348,1993-09-28 19:20:00,1993-08-31,True,False,49,3
133783,Francisco Diógenes,PDS>PP,PMDB,624,1994-12-21 14:44:00,1994-01-25,False,True,49,4
133843,Tidei de Lima,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133844,Eliel Rodrigues,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133844,Eliel Rodrigues,PMDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133844,Eliel Rodrigues,PDS>PP,PMDB,855,1993-09-14 20:57:00,1993-08-31,False,True,49,3
133845,Osvaldo Bender,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133848,José Aldo,PRS,PTB,118,1993-01-20 20:32:00,1992-10-01,False,True,49,3
133848,José Aldo,PTB,PTB,2202,1994-04-20 13:08:00,1994-01-25,True,False,49,4
133849,Pedro Tassis,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133853,Ibsen Pinheiro,PMDB,PMDB,1799,1992-11-25 17:16:00,1992-10-01,False,True,49,2
133854,Jorge Uequed,PSDB,PSDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133855,Victor Faccioni,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133856,Djenal Gonçalves,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133856,Djenal Gonçalves,PDS>PP,PSDB,118,1993-01-20 20:32:00,1992-10-01,False,True,49,3
133856,Djenal Gonçalves,PSDB,PDS>PP,1938,1994-01-12 20:34:00,1993-08-31,True,False,49,4
133856,Djenal Gonçalves,PDS>PP,PSDB,537,1994-02-23 12:07:00,1994-01-25,False,True,49,4
133857,Joaquim Sucena,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133857,Joaquim Sucena,PTB,PTB,2202,1994-04-20 13:08:00,1994-01-25,True,False,49,4
133859,Mendes Ribeiro,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133860,Valter Pereira,PMDB,PMDB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133861,José Elias,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133861,José Elias,PTB,PTB,537,1994-02-23 12:07:00,1994-01-25,True,False,49,4
133863,João de Deus Antunes,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133864,Raquel Cândido,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133867,José Dutra,PMDB,PMDB,906,1992-12-02 20:17:00,1992-10-01,False,True,49,2
133868,Antônio de Jesus,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133868,Antônio de Jesus,PMDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133870,Luiz Soyer,PMDB,PMDB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133870,Luiz Soyer,PMDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133870,Luiz Soyer,PDS>PP,PMDB,856,1993-09-14 22:06:00,1993-08-31,False,True,49,3
133872,Fausto Rocha,PL>PR,PL>PR,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133872,Fausto Rocha,PL>PR,PL>PR,606,1992-12-16 20:55:00,1992-10-01,True,False,49,2
133879,Magalhães Teixeira,PSDB,PSDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133880,Marcelo Luz,PDS>PP,PTR,2410,1991-10-08 18:11:00,1991-02-01,True,False,49,1
133881,João Fagundes,PMDB,PMDB,554,1992-11-04 20:58:00,1992-10-01,False,True,49,2
133883,Murilo Rezende,PMDB,PMDB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133884,Maurici Mariano,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133885,Diogo Nomura,PL>PR,PL>PR,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133885,Diogo Nomura,PL>PR,PL>PR,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133886,Tadashi Kuriki,PTB,PDS>PP,2410,1991-10-08 18:11:00,1991-02-01,False,True,49,1
133886,Tadashi Kuriki,PDS>PP,PDS>PP,1799,1992-11-25 17:16:00,1992-10-01,True,False,49,2
133887,Marcelino Romano Machado,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133891,João Baptista Motta,PSDB,PSDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133894,Annibal Teixeira,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133894,Annibal Teixeira,PTB,PDS>PP,606,1992-12-16 20:55:00,1992-10-01,True,False,49,2
133895,Caldas Rodrigues,PTB,PTB,1574,1992-04-29 21:46:00,1992-04-15,False,True,49,2
133896,Ramalho Leite,PDS>PP,PSC,2138,1993-04-28 19:25:00,1992-10-01,True,False,49,3
133897,Antônio Morimoto,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133897,Antônio Morimoto,PTB,PDS>PP,906,1992-12-02 20:17:00,1992-10-01,True,False,49,2
133898,Alano de Freitas,PMDB,PMDB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133898,Alano de Freitas,PMDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133905,Sérgio Ferrara,PDT,PMDB,1938,1994-01-12 20:34:00,1993-08-31,False,True,49,4
133905,Sérgio Ferrara,PMDB,PDT,1582,1994-02-02 13:46:00,1994-01-25,True,False,49,4
133906,Carlos Virgílio,PDS>PP,PDS>PP,553,1992-11-04 19:08:00,1992-10-01,True,False,49,2
133908,Mauro Sampaio,PSDB,PSDB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133910,Cardoso Alves,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133910,Cardoso Alves,PTB,PTB,536,1994-02-22 14:06:00,1994-01-25,True,False,49,4
133911,Eduardo Moreira,PMDB,PMDB,906,1992-12-02 20:17:00,1992-10-01,False,True,49,2
133912,Ruberval Pilotto,PDS>PP,PDS>PP,606,1992-12-16 20:55:00,1992-10-01,True,False,49,2
133913,Roberto Torres,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133913,Roberto Torres,PTB,PTB,1582,1994-02-02 13:46:00,1994-01-25,True,False,49,4
133914,José Luiz Maia,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133918,Felipe Neri,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133919,Tarcísio Delgado,PMDB,PMDB,906,1992-12-02 20:17:00,1992-10-01,False,True,49,2
133920,Getúlio Neiva,PL>PR,PL>PR,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133920,Getúlio Neiva,PL>PR,PL>PR,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133922,Luiz Tadeu Leite,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133923,Paulino Cícero de Vasconcelos,PSDB,PSDB,456,1994-01-12 13:30:00,1993-08-31,False,True,49,4
133927,Ernani Viana,PSDB,PSDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133927,Ernani Viana,PSDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133928,Wilmar Peres,PL>PR,PL>PR,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133933,Jorio de Barros,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133934,Paulo Hartung,PSDB,PSDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133935,João Rodolfo,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133936,José Burnett,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133940,José Diogo,PDS>PP,PDS>PP,553,1992-11-04 19:08:00,1992-10-01,True,False,49,2
133943,Otto Cunha,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133944,Onaireves Moura,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133944,Onaireves Moura,PTB,PTN,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133949,Sérgio Gaudenzi,PDT,PSDB,244,1993-01-12 19:02:00,1992-10-01,False,True,49,3
133950,Fernando Carrion,PDS>PP,PDS>PP,1800,1992-12-03 17:07:00,1992-10-01,True,False,49,2
133954,Jarvis Gaidzinski,PL>PR,PL>PR,1577,1992-05-06 18:04:00,1992-04-15,False,True,49,2
133954,Jarvis Gaidzinski,PL>PR,PL>PR,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133955,Osvaldo Melo,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133958,Aluizio Alves,PMDB,PMDB,906,1992-12-02 20:17:00,1992-10-01,False,True,49,2
133958,Aluizio Alves,PMDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133958,Aluizio Alves,PDS>PP,PMDB,855,1993-09-14 20:57:00,1993-08-31,False,True,49,3
133960,Vasco Furlan,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133962,José Ulisses de Oliveira,PRS,PTB,244,1993-01-12 19:02:00,1992-10-01,False,True,49,3
133962,José Ulisses de Oliveira,PTB,PTB,1582,1994-02-02 13:46:00,1994-01-25,True,False,49,4
133963,Osório Santa Cruz,PDC,PFL>DEM,2202,1994-04-20 13:08:00,1994-01-25,False,True,49,4
133964,Gastone Righi,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133964,Gastone Righi,PTB,PTB,820,1994-02-08 13:25:00,1994-01-25,True,False,49,4
133965,Mendes Botelho,PTB,PTB,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133965,Mendes Botelho,PTB,PDS>PP,906,1992-12-02 20:17:00,1992-10-01,True,False,49,2
133966,Solon Borges dos Reis,PTB,PTB,1574,1992-04-29 21:46:00,1992-04-15,False,True,49,2
133966,Solon Borges dos Reis,PTB,PSC,1799,1992-11-25 17:16:00,1992-10-01,True,False,49,2
133967,Luiz Viana Neto,PMDB,PFL>DEM,118,1993-01-20 20:32:00,1992-10-01,False,True,49,3
133971,Célio de Castro,PSB,PSB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133974,Jones Santos Neves,PL>PR,PL>PR,2141,1992-04-29 16:43:00,1992-04-15,False,True,49,2
133974,Jones Santos Neves,PL>PR,PL>PR,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133975,José Maranhão,PMDB,PMDB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133976,José Carlos Vasconcellos,PJ>PTC,PJ>PTC,1803,1992-12-08 17:51:00,1992-10-01,True,False,49,2
133979,Genebaldo Correia,PMDB,PMDB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133979,Genebaldo Correia,PMDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133979,Genebaldo Correia,PDS>PP,PMDB,855,1993-09-14 20:57:00,1993-08-31,False,True,49,3
133980,João Alves,PDS>PP,PDS>PP,553,1992-11-04 19:08:00,1992-10-01,True,False,49,2
133980,João Alves,PDS>PP,PFL>DEM,127,1993-01-21 12:59:00,1992-10-01,False,True,49,3
133980,João Alves,PFL>DEM,PDS>PP,857,1993-09-15 12:28:00,1993-08-31,True,False,49,3
133981,José Geraldo,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133986,Sandra Cavalcanti,PDS>PP,PDS>PP,553,1992-11-04 19:08:00,1992-10-01,True,False,49,2
133988,Aloisio Vasconcelos,PMDB,PMDB,244,1993-01-12 19:02:00,1992-10-01,False,True,49,3
133989,Délio Braz,PMDB,PFL>DEM,2410,1991-10-08 18:11:00,1991-02-01,False,True,49,1
133990,Airton Sandoval,PDS>PP,PMDB,304,1993-03-02 17:39:00,1992-10-01,False,True,49,3
133991,Chico Amaral,PDS>PP,PMDB,304,1993-03-02 17:39:00,1992-10-01,False,True,49,3
133992,Roberto Rollemberg,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133993,Domingos Juvenil,PMDB,PMDB,1707,1992-10-21 17:30:00,1992-10-01,False,True,49,2
133995,Cid Carvalho,PMDB,PMDB,553,1992-11-04 19:08:00,1992-10-01,False,True,49,2
133995,Cid Carvalho,PMDB,PDS>PP,244,1993-01-12 19:02:00,1992-10-01,True,False,49,3
133995,Cid Carvalho,PDS>PP,PMDB,1362,1993-09-22 20:06:00,1993-08-31,False,True,49,3
133996,Arno Magarinos,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
133997,Celso Bernardi,PDS>PP,PDS>PP,1707,1992-10-21 17:30:00,1992-10-01,True,False,49,2
137578,Fred Kohler,PCB>PPS,PMDB,1704,2006-02-08 18:27:00,2005-07-23,False,True,52,4
141336,Charles Lucena,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
141380,Angela Portela,PJ>PTC,PT,2012,2007-03-15 11:26:00,2007-01-01,False,True,53,1
141382,Tonha Magalhães,PFL>DEM,PL>PR,1174,2007-03-05 17:20:00,2007-01-01,False,True,53,1
141383,Antonio Bulhões,PMR>PRB,PMR>PRB,1087,2012-03-06 20:06:00,2012-03-02,False,True,54,2
141384,Valadares Filho,PSB,PSB,1990,2013-10-16 19:17:00,2013-10-03,True,False,54,3
141392,Arnaldo Vianna,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141397,Carlos Alberto Canuto,PMDB,PSC,522,2009-10-06 20:36:00,2009-09-28,True,False,53,3
141399,Brizola Neto,PDT,PDT,764,2007-04-03 16:18:00,2007-04-02,False,True,53,1
141400,Vieira da Cunha,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141408,Cleber Verde,PAN,PTB,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141408,Cleber Verde,PTB,PAN,615,2007-04-10 11:43:00,2007-04-02,True,False,53,1
141408,Cleber Verde,PAN,PMR>PRB,1697,2007-07-10 17:00:00,2007-04-02,False,True,53,1
141408,Cleber Verde,PMR>PRB,PMR>PRB,1845,2012-03-07 19:57:00,2012-03-02,False,True,54,2
141409,Clodovil Hernandes,PJ>PTC,PL>PR,2224,2007-09-25 20:04:00,2007-04-02,False,True,53,1
141410,Cristiano Matheus,PFL>DEM,PMDB,2355,2007-03-26 19:24:00,2007-01-01,False,True,53,1
141411,Dagoberto,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141412,Davi Alves Silva Júnior,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141412,Davi Alves Silva Júnior,PDT,PSC,2224,2007-09-25 20:04:00,2007-04-02,True,False,53,1
141412,Davi Alves Silva Júnior,PSC,PDT,1201,2009-09-30 17:25:00,2009-09-28,False,True,53,3
141414,Dr. Basegio,PDT,PDT,764,2007-04-03 16:18:00,2007-04-02,False,True,53,1
141415,Djalma Berger,PSDB,PSB,1931,2007-03-21 20:01:00,2007-01-01,False,True,53,1
141425,Ernandes Amorim,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
141431,Fernando Coelho Filho,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
141441,George Hilton,PMR>PRB,PMR>PRB,1087,2012-03-06 20:06:00,2012-03-02,False,True,54,2
141448,Homero Pereira,PL>PR,PSD,2054,2011-10-26 21:16:00,2011-01-01,True,False,54,1
141449,Barbosa Neto,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141459,João Maia,PTR,PDS>PP,1889,1992-03-11 18:35:00,1991-02-01,False,True,49,2
141459,João Maia,PDS>PP,PTR,553,1992-11-04 19:08:00,1992-10-01,True,False,49,2
141459,João Maia,PDS>PP,PMDB,1959,1995-02-16 16:49:00,1995-01-01,False,True,50,1
141463,Abelardo Camarinha,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
141474,Julião Amin,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141475,Jurandy Loureiro,PAN,PTB,764,2007-04-03 16:18:00,2007-04-02,False,True,53,1
141475,Jurandy Loureiro,PTB,PAN,615,2007-04-10 11:43:00,2007-04-02,True,False,53,1
141476,Jusmari Oliveira,PFL>DEM,PL>PR,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141477,Juvenil,PT,PRTB,1730,2007-10-08 18:49:00,2007-04-02,True,False,53,1
141478,Laerte Bessa,PMDB,PSC,1935,2009-10-13 19:17:00,2009-09-28,True,False,53,3
141483,Lindomar Garçon,PV,PL>PR,1931,2007-03-21 20:01:00,2007-01-01,False,True,53,1
141483,Lindomar Garçon,PL>PR,PV,1329,2007-05-02 17:39:00,2007-04-02,True,False,53,1
141485,Luiz Carlos Busato,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
141491,Pastor Manoel Ferreira,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
141491,Pastor Manoel Ferreira,PTB,PL>PR,740,2009-10-07 19:09:00,2009-09-28,False,True,53,3
141495,Marcelo Itagiba,PMDB,PSDB,2287,2009-11-17 17:11:00,2009-09-28,True,False,53,3
141496,Marcio Junqueira,PFL>DEM,PDS>PP,1075,2013-09-03 19:34:00,2012-03-02,False,True,54,3
141496,Marcio Junqueira,PDS>PP,PROS,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
141497,Márcio França,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
141498,Dr. Ubiali,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
141499,Marcos Antonio,PAN,PMR>PRB,1697,2007-07-10 17:00:00,2007-04-02,False,True,53,1
141506,Maurício Trindade,PL>PR,PROS,923,2014-04-09 19:57:00,2013-10-03,True,False,54,4
141518,Paulo Pereira da Silva,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141518,Paulo Pereira da Silva,PDT,SD,1301,2013-10-01 18:08:00,2012-03-02,True,False,54,3
141519,Paulo Piau,PCB>PPS,PMDB,864,2007-03-13 16:52:00,2007-01-01,False,True,53,1
141521,Paulo Roberto,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
141522,Sabino Castelo Branco,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
141526,Reinaldo Nogueira,PDT,PDT,765,2007-04-03 18:35:00,2007-04-02,False,True,53,1
141530,Rodovalho,PFL>DEM,PDS>PP,281,2010-03-09 17:17:00,2009-09-28,False,True,53,4
141535,Rogério Marinho,PSB,PSDB,756,2009-05-19 19:24:00,2007-04-02,True,False,53,3
141539,Sebastião Bala Rocha,PDT,PDT,765,2007-04-03 18:35:00,2007-04-02,False,True,53,1
141539,Sebastião Bala Rocha,PDT,SD,1301,2013-10-01 18:08:00,2012-03-02,True,False,54,3
141540,Dr. Nechar,PV,PDS>PP,522,2009-10-06 20:36:00,2009-09-28,False,True,53,3
141542,Sérgio Moraes,PTB,PTB,1935,2009-10-13 19:17:00,2009-09-28,True,False,53,3
141548,Sueli Vidigal,PDT,PDT,613,2007-04-02 19:17:00,2007-04-02,False,True,53,1
141552,Valtenir Pereira,PSB,PROS,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
143632,Domingos Neto,PSB,PROS,1317,2014-02-19 19:54:00,2013-10-03,True,False,54,4
147975,Dr. Paulo César,PL>PR,PSD,2054,2011-10-26 21:16:00,2011-01-01,True,False,54,1
147975,Dr. Paulo César,PSD,PL>PR,369,2013-10-09 17:12:00,2013-10-03,False,True,54,3
150418,Márcio Marinho,PMR>PRB,PMR>PRB,1087,2012-03-06 20:06:00,2012-03-02,False,True,54,2
151208,Laercio Oliveira,PL>PR,SD,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
152605,Glauber Braga,PSB,PSB,368,2013-10-08 00:23:00,2013-10-03,True,False,54,3
152607,Zé Vieira,PSDB,PL>PR,136,2009-05-05 18:19:00,2007-04-02,False,True,53,3
152607,Zé Vieira,PL>PR,PROS,1993,2013-10-22 18:46:00,2013-10-03,True,False,54,3
152609,Elizeu Aguiar,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
152610,Roberto Alves,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
152611,Antonio Carlos Chamariz,PTB,PTB,1201,2009-09-30 17:25:00,2009-09-28,True,False,53,3
